Sales_ID,Sale Date,ISBN,OrderID
559,1/8/2193,989-28-229-3157-7,107026-486
560,1/8/2193,989-28-229-9769-6,107026-486
561,1/9/2193,989-28-3705-007-2,107027-487
562,1/9/2193,989-28-3705-007-2,107027-488
563,1/9/2193,989-28-3705-369-1,107027-489
564,1/9/2193,989-28-3705-138-3,107027-490
565,1/9/2193,989-28-3705-987-7,107027-491
566,1/9/2193,989-28-79-18127-7,107027-492
567,1/9/2193,989-28-79-07610-8,107027-493
568,1/9/2193,989-28-79-45675-7,107027-494
569,1/9/2193,989-28-79-70597-8,107027-495
570,1/9/2193,989-28-79-18127-7,107027-496
571,1/9/2193,989-28-654-5018-9,107027-497
572,1/9/2193,989-28-79-05670-4,107027-498
573,1/9/2193,989-28-79-13871-4,107027-499
574,1/9/2193,989-28-79-13871-4,107027-500
575,1/9/2193,989-28-79-05670-4,107027-501
576,1/9/2193,989-28-229-3157-7,107027-502
577,1/9/2193,989-28-229-1404-4,107027-503
578,1/9/2193,989-28-229-9769-6,107027-504
579,1/9/2193,989-28-229-7592-2,107027-505
580,1/9/2193,989-28-229-3157-7,107027-506
581,1/9/2193,989-28-79-26824-4,107027-507
582,1/9/2193,989-28-79-13801-1,107027-508
583,1/9/2193,989-28-79-71565-6,107027-509
584,1/9/2193,989-28-79-26824-4,107027-510
585,1/9/2193,989-28-79-68089-3,107027-511
586,1/9/2193,989-28-79-74374-1,107027-512
587,1/9/2193,989-28-79-13801-1,107027-513
588,1/9/2193,989-28-79-71565-6,107027-514
589,1/9/2193,989-28-79-68089-3,107027-515
590,1/9/2193,989-28-79-40897-8,107027-516
591,1/9/2193,989-28-79-74374-1,107027-517
592,1/9/2193,989-28-79-51397-9,107027-518
593,1/9/2193,989-28-79-55752-2,107027-519
594,1/9/2193,989-28-79-74374-1,107027-520
595,1/9/2193,989-28-79-23023-4,107027-521
596,1/9/2193,989-28-79-74374-1,107027-522
597,1/9/2193,989-28-79-13801-1,107027-523
598,1/9/2193,989-28-79-74374-1,107027-524
599,1/9/2193,989-28-79-40897-8,107027-525
600,1/9/2193,989-28-79-23023-4,107027-526
601,1/9/2193,989-28-3705-222-9,107027-527
602,1/9/2193,989-28-79-03683-6,107027-528
603,1/9/2193,989-28-79-14379-4,107027-529
604,1/9/2193,989-28-229-6632-6,107027-530
605,1/9/2193,989-28-79-30536-9,107027-530
606,1/9/2193,989-28-79-13801-1,107027-530
607,1/9/2193,989-28-79-32105-5,107027-530
608,1/9/2193,989-28-79-55824-6,107027-531
609,1/9/2193,989-28-79-03683-6,107027-531
610,1/9/2193,989-28-229-1404-4,107027-532
611,1/9/2193,989-28-79-13801-1,107027-532
612,1/9/2193,989-28-229-6632-6,107027-533
613,1/9/2193,989-28-229-1404-4,107027-533
614,1/9/2193,989-28-229-7592-2,107027-533
615,1/10/2193,989-28-3705-007-2,107028-534
616,1/10/2193,989-28-3705-054-6,107028-535
617,1/10/2193,989-28-3705-583-1,107028-536
618,1/10/2193,989-28-3705-152-9,107028-537
619,1/10/2193,989-28-3705-583-1,107028-538
620,1/10/2193,989-28-79-82197-5,107028-539
621,1/10/2193,989-28-79-82749-6,107028-540
622,1/10/2193,989-28-79-82749-6,107028-541
623,1/10/2193,989-28-79-69807-2,107028-542
624,1/10/2193,989-28-79-05670-4,107028-543
625,1/10/2193,989-28-229-6632-6,107028-544
626,1/10/2193,989-28-229-1404-4,107028-545
627,1/10/2193,989-28-229-7592-2,107028-546
628,1/10/2193,989-28-229-1404-4,107028-547
629,1/10/2193,989-28-229-0197-6,107028-548
630,1/10/2193,989-28-229-6632-6,107028-549
631,1/10/2193,989-28-229-7592-2,107028-550
632,1/10/2193,989-28-229-7592-2,107028-551
633,1/10/2193,989-28-229-6632-6,107028-552
634,1/10/2193,989-28-229-5891-8,107028-553
635,1/10/2193,989-28-229-6632-6,107028-554
636,1/10/2193,989-28-229-6632-6,107028-555
637,1/10/2193,989-28-229-7592-2,107028-556
638,1/10/2193,989-28-229-9769-6,107028-557
639,1/10/2193,989-28-79-23023-4,107028-558
640,1/10/2193,989-28-79-13801-1,107028-559
641,1/10/2193,989-28-79-23023-4,107028-560
642,1/10/2193,989-28-79-74374-1,107028-561
643,1/10/2193,989-28-79-71565-6,107028-562
644,1/10/2193,989-28-79-23023-4,107028-563
645,1/10/2193,989-28-79-26824-4,107028-564
646,1/10/2193,989-28-79-68089-3,107028-565
647,1/10/2193,989-28-79-23023-4,107028-566
648,1/10/2193,989-28-79-71565-6,107028-567
649,1/10/2193,989-28-79-23023-4,107028-568
650,1/10/2193,989-28-79-13801-1,107028-569
651,1/10/2193,989-28-79-13801-1,107028-570
652,1/10/2193,989-28-79-23023-4,107028-571
653,1/10/2193,989-28-79-74374-1,107028-572
654,1/10/2193,989-28-3705-492-6,107028-573
655,1/10/2193,989-28-3705-222-9,107028-574
656,1/10/2193,989-28-3705-222-9,107028-575
657,1/10/2193,989-28-79-23023-4,107028-576
658,1/10/2193,989-28-79-55824-6,107028-576
659,1/10/2193,989-28-79-26824-4,107028-576
660,1/10/2193,989-28-79-26824-4,107028-577
661,1/10/2193,989-28-79-23023-4,107028-577
662,1/10/2193,989-28-3705-007-2,107028-578
663,1/10/2193,989-28-3705-987-7,107028-578
664,1/10/2193,989-28-79-74374-1,107028-579
665,1/10/2193,989-28-79-69807-2,107028-579
666,1/10/2193,989-28-79-32105-5,107028-580
667,1/10/2193,989-28-79-05670-4,107028-580
668,1/10/2193,989-28-229-7592-2,107028-581
669,1/10/2193,989-28-79-91028-0,107028-581
670,1/11/2193,989-28-3705-987-7,107029-582
671,1/11/2193,989-28-3705-987-7,107029-583
672,1/11/2193,989-28-3705-054-6,107029-584
673,1/11/2193,989-28-3705-007-2,107029-585
674,1/11/2193,989-28-3705-054-6,107029-586
675,1/11/2193,989-28-3705-592-3,107029-587
676,1/11/2193,989-28-3705-007-2,107029-588
677,1/11/2193,989-28-79-27078-0,107029-589
678,1/11/2193,989-28-79-18127-7,107029-590
679,1/11/2193,989-28-79-05638-4,107029-591
680,1/11/2193,989-28-79-82197-5,107029-592
681,1/11/2193,989-28-79-45675-7,107029-593
682,1/11/2193,989-28-654-5018-9,107029-594
683,1/11/2193,989-28-79-13871-4,107029-595
684,1/11/2193,989-28-79-69807-2,107029-596
685,1/11/2193,989-28-79-05670-4,107029-597
686,1/11/2193,989-28-79-69807-2,107029-598
687,1/11/2193,989-28-79-13871-4,107029-599
688,1/11/2193,989-28-79-13871-4,107029-600
689,1/11/2193,989-28-79-82125-8,107029-601
690,1/11/2193,989-28-79-05670-4,107029-602
691,1/11/2193,989-28-79-69807-2,107029-603
692,1/11/2193,989-28-79-82125-8,107029-604
693,1/11/2193,989-28-79-13871-4,107029-605
694,1/11/2193,989-28-79-13871-4,107029-606
695,1/11/2193,989-28-654-5771-3,107029-607
696,1/11/2193,989-28-654-5771-3,107029-608
697,1/11/2193,989-28-229-6632-6,107029-609
698,1/11/2193,989-28-229-5891-8,107029-610
699,1/11/2193,989-28-229-9769-6,107029-611
700,1/11/2193,989-28-229-1404-4,107029-612
701,1/11/2193,989-28-229-1404-4,107029-613
702,1/11/2193,989-28-229-7592-2,107029-614
703,1/11/2193,989-28-229-1404-4,107029-615
704,1/11/2193,989-28-79-23023-4,107029-616
705,1/11/2193,989-28-79-26824-4,107029-617
706,1/11/2193,989-28-79-74374-1,107029-618
707,1/11/2193,989-28-79-74374-1,107029-619
708,1/11/2193,989-28-79-23023-4,107029-620
709,1/11/2193,989-28-79-74374-1,107029-621
710,1/11/2193,989-28-79-74374-1,107029-622
711,1/11/2193,989-28-79-74374-1,107029-623
712,1/11/2193,989-28-79-71565-6,107029-624
713,1/11/2193,989-28-79-74374-1,107029-625
714,1/11/2193,989-28-79-13801-1,107029-626
715,1/11/2193,989-28-79-13801-1,107029-627
716,1/11/2193,989-28-79-13801-1,107029-628
717,1/11/2193,989-28-79-40897-8,107029-629
718,1/11/2193,989-28-79-23023-4,107029-630
719,1/11/2193,989-28-79-13801-1,107029-631
720,1/11/2193,989-28-3705-222-9,107029-633
721,1/11/2193,989-28-3705-492-6,107029-634
722,1/11/2193,989-28-79-03683-6,107029-635
723,1/11/2193,989-28-79-74374-1,107029-636
724,1/11/2193,989-28-79-01991-4,107029-637
725,1/11/2193,989-28-654-5771-3,107029-637
726,1/11/2193,989-28-79-69807-2,107029-637
727,1/11/2193,989-28-79-13801-1,107029-638
728,1/11/2193,989-28-79-36485-4,107029-638
729,1/11/2193,989-28-79-51397-9,107029-638
730,1/11/2193,989-28-79-03683-6,107029-639
731,1/11/2193,989-28-3705-222-9,107029-639
732,1/11/2193,989-28-229-6632-6,107029-640
733,1/11/2193,989-28-79-23023-4,107029-640
734,1/11/2193,989-28-79-13871-4,107029-641
735,1/11/2193,989-28-79-05670-4,107029-641
736,1/11/2193,989-28-79-13801-1,107029-642
737,1/11/2193,989-28-229-9769-6,107029-642
738,1/12/2193,989-28-3705-007-2,107030-643
739,1/12/2193,989-28-3705-007-2,107030-644
740,1/12/2193,989-28-3705-007-2,107030-645
741,1/12/2193,989-28-3705-007-2,107030-646
742,1/12/2193,989-28-3705-007-2,107030-647
743,1/12/2193,989-28-3705-007-2,107030-648
744,1/12/2193,989-28-3705-007-2,107030-649
745,1/12/2193,989-28-3705-007-2,107030-650
746,1/12/2193,989-28-3705-136-9,107030-651
747,1/12/2193,989-28-3705-152-9,107030-652
748,1/12/2193,989-28-3705-138-3,107030-653
749,1/12/2193,989-28-3705-138-3,107030-654
750,1/12/2193,989-28-3705-152-9,107030-655
751,1/12/2193,989-28-3705-987-7,107030-656
752,1/12/2193,989-28-3705-007-2,107030-657
753,1/12/2193,989-28-3705-152-9,107030-658
754,1/12/2193,989-28-79-30536-9,107030-659
755,1/12/2193,989-28-79-45675-7,107030-660
756,1/12/2193,989-28-79-16826-1,107030-661
757,1/12/2193,989-28-79-45675-7,107030-662
758,1/12/2193,989-28-79-01991-4,107030-663
759,1/12/2193,989-28-79-86624-2,107030-664
760,1/12/2193,989-28-79-11297-4,107030-665
761,1/12/2193,989-28-79-86624-2,107030-666
762,1/12/2193,989-28-79-82197-5,107030-667
763,1/12/2193,989-28-79-45675-7,107030-668
764,1/12/2193,989-28-79-82197-5,107030-669
765,1/12/2193,989-28-79-42728-3,107030-670
766,1/12/2193,989-28-79-45675-7,107030-671
767,1/12/2193,989-28-79-16826-1,107030-672
768,1/12/2193,989-28-79-82197-5,107030-673
769,1/12/2193,989-28-79-45675-7,107030-674
770,1/12/2193,989-28-79-69807-2,107030-675
771,1/12/2193,989-28-79-82749-6,107030-676
772,1/12/2193,989-28-79-69807-2,107030-677
773,1/12/2193,989-28-79-13871-4,107030-678
774,1/12/2193,989-28-79-13871-4,107030-679
775,1/12/2193,989-28-79-69807-2,107030-680
776,1/12/2193,989-28-79-82749-6,107030-681
777,1/12/2193,989-28-79-69807-2,107030-682
778,1/12/2193,989-28-79-69807-2,107030-683
779,1/12/2193,989-28-79-13871-4,107030-684
780,1/12/2193,989-28-79-13871-4,107030-685
781,1/12/2193,989-28-79-05670-4,107030-686
782,1/12/2193,989-28-79-05670-4,107030-687
783,1/12/2193,989-28-79-69807-2,107030-688
784,1/12/2193,989-28-79-69807-2,107030-689
785,1/12/2193,989-28-79-69807-2,107030-690
786,1/12/2193,989-28-79-69807-2,107030-691
787,1/12/2193,989-28-79-69807-2,107030-692
788,1/12/2193,989-28-79-69807-2,107030-693
789,1/12/2193,989-28-654-8573-0,107030-694
790,1/12/2193,989-28-654-9484-8,107030-695
791,1/12/2193,989-28-229-7592-2,107030-696
792,1/12/2193,989-28-229-9769-6,107030-697
793,1/12/2193,989-28-229-6632-6,107030-698
794,1/12/2193,989-28-229-6632-6,107030-699
795,1/12/2193,989-28-229-6632-6,107030-700
796,1/12/2193,989-28-229-1404-4,107030-701
797,1/12/2193,989-28-229-9769-6,107030-702
798,1/12/2193,989-28-79-23023-4,107030-703
799,1/12/2193,989-28-79-13801-1,107030-704
800,1/12/2193,989-28-79-13801-1,107030-705
801,1/12/2193,989-28-79-23023-4,107030-706
802,1/12/2193,989-28-79-91028-0,107030-707
803,1/12/2193,989-28-79-26824-4,107030-708
804,1/12/2193,989-28-79-26824-4,107030-709
805,1/12/2193,989-28-79-23023-4,107030-710
806,1/12/2193,989-28-79-74374-1,107030-711
807,1/12/2193,989-28-79-74374-1,107030-712
808,1/12/2193,989-28-79-26824-4,107030-713
809,1/12/2193,989-28-79-23023-4,107030-714
810,1/12/2193,989-28-79-71565-6,107030-715
811,1/12/2193,989-28-79-55824-6,107030-716
812,1/12/2193,989-28-79-13801-1,107030-717
813,1/12/2193,989-28-79-13801-1,107030-718
814,1/12/2193,989-28-79-13801-1,107030-719
815,1/12/2193,989-28-79-13801-1,107030-720
816,1/12/2193,989-28-79-74374-1,107030-721
817,1/12/2193,989-28-79-71565-6,107030-722
818,1/12/2193,989-28-79-13801-1,107030-723
819,1/12/2193,989-28-79-13801-1,107030-724
820,1/12/2193,989-28-79-13801-1,107030-725
821,1/12/2193,989-28-79-26824-4,107030-726
822,1/12/2193,989-28-79-13801-1,107030-727
823,1/12/2193,989-28-79-74374-1,107030-728
824,1/12/2193,989-28-79-40897-8,107030-729
825,1/12/2193,989-28-79-13801-1,107030-730
826,1/12/2193,989-28-79-26824-4,107030-731
827,1/12/2193,989-28-79-23023-4,107030-732
828,1/12/2193,989-28-79-68089-3,107030-733
829,1/12/2193,989-28-79-23023-4,107030-734
830,1/12/2193,989-28-79-26824-4,107030-735
831,1/12/2193,989-28-79-74374-1,107030-736
832,1/12/2193,989-28-79-13801-1,107030-737
833,1/12/2193,989-28-79-91028-0,107030-738
834,1/12/2193,989-28-79-23023-4,107030-739
835,1/12/2193,989-28-79-26824-4,107030-740
836,1/12/2193,989-28-79-03683-6,107030-741
837,1/12/2193,989-28-3705-222-9,107030-742
838,1/12/2193,989-28-3705-222-9,107030-743
839,1/12/2193,989-28-3705-222-9,107030-744
840,1/12/2193,989-28-79-03683-6,107030-745
841,1/12/2193,989-28-3705-222-9,107030-746
842,1/12/2193,989-28-3705-007-2,107030-747
843,1/12/2193,989-28-3705-492-6,107030-747
844,1/12/2193,989-28-3705-007-2,107030-747
845,1/12/2193,989-28-3705-152-9,107030-747
846,1/12/2193,989-28-79-23023-4,107030-748
847,1/12/2193,989-28-79-13871-4,107030-748
848,1/12/2193,989-28-79-69807-2,107030-748
849,1/12/2193,989-28-79-05670-4,107030-749
850,1/12/2193,989-28-79-23023-4,107030-749
851,1/12/2193,989-28-79-13871-4,107030-749
852,1/12/2193,989-28-229-6632-6,107030-750
853,1/12/2193,989-28-79-21991-8,107030-750
854,1/12/2193,989-28-79-05670-4,107030-750
855,1/12/2193,989-28-79-68089-3,107030-751
856,1/12/2193,989-28-3705-007-2,107030-751
857,1/12/2193,989-28-79-13801-1,107030-752
858,1/12/2193,989-28-79-30536-9,107030-753
859,1/12/2193,989-28-79-71565-6,107030-753
860,1/12/2193,989-28-79-05670-4,107030-754
861,1/12/2193,989-28-79-13871-4,107030-754
862,1/12/2193,989-28-79-13871-4,107030-755
863,1/12/2193,989-28-79-45675-7,107030-755
864,1/12/2193,989-28-79-05670-4,107030-756
865,1/12/2193,989-28-79-13871-4,107030-756
866,1/12/2193,989-28-3705-987-7,107030-757
867,1/12/2193,989-28-79-05670-4,107030-757
868,1/12/2193,989-28-79-13871-4,107030-757
869,1/12/2193,989-28-79-04510-4,107030-758
870,1/12/2193,989-28-79-45675-7,107030-758
871,1/13/2193,989-28-79-82197-5,107030-776
872,1/13/2193,989-28-3705-987-7,107031-759
873,1/13/2193,989-28-3705-138-3,107031-760
874,1/13/2193,989-28-3705-007-2,107031-761
875,1/13/2193,989-28-3705-138-3,107031-762
876,1/13/2193,989-28-3705-592-3,107031-763
877,1/13/2193,989-28-3705-007-2,107031-764
878,1/13/2193,989-28-3705-007-2,107031-765
879,1/13/2193,989-28-3705-007-2,107031-766
880,1/13/2193,989-28-3705-007-2,107031-767
881,1/13/2193,989-28-3705-987-7,107031-768
882,1/13/2193,989-28-79-16826-1,107031-769
883,1/13/2193,989-28-79-82197-5,107031-770
884,1/13/2193,989-28-79-86624-2,107031-771
885,1/13/2193,989-28-79-22871-2,107031-772
886,1/13/2193,989-28-79-87459-9,107031-773
887,1/13/2193,989-28-79-45675-7,107031-774
888,1/13/2193,989-28-79-04510-4,107031-775
889,1/13/2193,989-28-79-22871-2,107031-777
890,1/13/2193,989-28-79-45675-7,107031-778
891,1/13/2193,989-28-654-5018-9,107031-779
892,1/13/2193,989-28-654-5018-9,107031-780
893,1/13/2193,989-28-79-05670-4,107031-781
894,1/13/2193,989-28-79-82749-6,107031-782
895,1/13/2193,989-28-79-05670-4,107031-783
896,1/13/2193,989-28-229-7592-2,107031-784
897,1/13/2193,989-28-229-5891-8,107031-785
898,1/13/2193,989-28-229-9769-6,107031-786
899,1/13/2193,989-28-229-7592-2,107031-787
900,1/13/2193,989-28-229-6632-6,107031-788
901,1/13/2193,989-28-229-7592-2,107031-789
902,1/13/2193,989-28-229-9769-6,107031-790
903,1/13/2193,989-28-229-6632-6,107031-791
904,1/13/2193,989-28-229-1404-4,107031-792
905,1/13/2193,989-28-229-1404-4,107031-793
906,1/13/2193,989-28-229-1404-4,107031-794
907,1/13/2193,989-28-229-7592-2,107031-795
908,1/13/2193,989-28-229-9769-6,107031-796
909,1/13/2193,989-28-229-0197-6,107031-797
910,1/13/2193,989-28-229-7592-2,107031-798
911,1/13/2193,989-28-229-3157-7,107031-799
912,1/13/2193,989-28-79-74374-1,107031-800
913,1/13/2193,989-28-79-40897-8,107031-801
914,1/13/2193,989-28-79-13801-1,107031-802
915,1/13/2193,989-28-79-23023-4,107031-803
916,1/13/2193,989-28-79-91028-0,107031-804
917,1/13/2193,989-28-79-23023-4,107031-805
918,1/13/2193,989-28-79-74374-1,107031-806
919,1/13/2193,989-28-79-74374-1,107031-807
920,1/13/2193,989-28-79-23023-4,107031-808
921,1/13/2193,989-28-79-13801-1,107031-809
922,1/13/2193,989-28-79-13801-1,107031-810
923,1/13/2193,989-28-79-13801-1,107031-811
924,1/13/2193,989-28-79-74374-1,107031-812
925,1/13/2193,989-28-79-40897-8,107031-813
926,1/13/2193,989-28-79-16808-7,107031-814
927,1/13/2193,989-28-79-23023-4,107031-815
928,1/13/2193,989-28-79-13801-1,107031-816
929,1/13/2193,989-28-79-71565-6,107031-817
930,1/13/2193,989-28-79-23023-4,107031-818
931,1/13/2193,989-28-79-74374-1,107031-819
932,1/13/2193,989-28-79-13801-1,107031-820
933,1/13/2193,989-28-79-68089-3,107031-821
934,1/13/2193,989-28-79-74374-1,107031-822
935,1/13/2193,989-28-79-13801-1,107031-823
936,1/13/2193,989-28-79-91028-0,107031-824
937,1/13/2193,989-28-79-68089-3,107031-825
938,1/13/2193,989-28-79-71565-6,107031-826
939,1/13/2193,989-28-79-68089-3,107031-827
940,1/13/2193,989-28-79-71565-6,107031-828
941,1/13/2193,989-28-79-55752-2,107031-829
942,1/13/2193,989-28-79-26824-4,107031-830
943,1/13/2193,989-28-79-68089-3,107031-831
944,1/13/2193,989-28-79-13801-1,107031-832
945,1/13/2193,989-28-79-74374-1,107031-833
946,1/13/2193,989-28-79-26824-4,107031-834
947,1/13/2193,989-28-79-74374-1,107031-835
948,1/13/2193,989-28-79-68089-3,107031-836
949,1/13/2193,989-28-79-91028-0,107031-837
950,1/13/2193,989-28-3705-222-9,107031-838
951,1/13/2193,989-28-3705-222-9,107031-839
952,1/13/2193,989-28-3705-205-2,107031-840
953,1/13/2193,989-28-3705-222-9,107031-841
954,1/13/2193,989-28-3705-222-9,107031-842
955,1/13/2193,989-28-79-23015-9,107031-843
956,1/13/2193,989-28-3705-987-7,107031-843
957,1/13/2193,989-28-3705-492-6,107031-843
958,1/13/2193,989-28-3705-987-7,107031-843
959,1/13/2193,989-28-79-03683-6,107031-844
960,1/13/2193,989-28-79-74374-1,107031-844
961,1/13/2193,989-28-79-04510-4,107031-844
962,1/13/2193,989-28-79-23023-4,107031-845
963,1/13/2193,989-28-79-74374-1,107031-845
964,1/13/2193,989-28-79-13801-1,107031-845
965,1/13/2193,989-28-229-6632-6,107031-846
966,1/13/2193,989-28-3705-152-9,107031-846
967,1/13/2193,989-28-3705-007-2,107031-847
968,1/13/2193,989-28-3705-987-7,107031-847
969,1/13/2193,989-28-3705-007-2,107031-848
970,1/13/2193,989-28-3705-222-9,107031-848
971,1/13/2193,989-28-79-82749-6,107031-849
972,1/13/2193,989-28-79-13801-1,107031-849
973,1/13/2193,989-28-79-05670-4,107031-850
974,1/13/2193,989-28-79-45675-7,107031-850
975,1/13/2193,989-28-229-9769-6,107031-851
976,1/13/2193,989-28-229-9769-6,107031-851
977,1/13/2193,989-28-229-1404-4,107031-852
978,1/13/2193,989-28-229-9769-6,107031-852
979,1/13/2193,989-28-229-5891-8,107031-853
980,1/13/2193,989-28-229-6632-6,107031-854
981,1/13/2193,989-28-229-7592-2,107031-854
982,1/14/2193,989-28-79-82197-5,107031-907
983,1/14/2193,989-28-3705-007-2,107032-855
984,1/14/2193,989-28-3705-007-2,107032-856
985,1/14/2193,989-28-3705-966-2,107032-857
986,1/14/2193,989-28-3705-007-2,107032-858
987,1/14/2193,989-28-3705-987-7,107032-859
988,1/14/2193,989-28-3705-007-2,107032-860
989,1/14/2193,989-28-3705-987-7,107032-861
990,1/14/2193,989-28-79-82197-5,107032-862
991,1/14/2193,989-28-79-45675-7,107032-863
992,1/14/2193,989-28-79-21991-8,107032-864
993,1/14/2193,989-28-79-30536-9,107032-865
994,1/14/2193,989-28-79-11297-4,107032-866
995,1/14/2193,989-28-79-21991-8,107032-867
996,1/14/2193,989-28-79-82197-5,107032-868
997,1/14/2193,989-28-79-61125-5,107032-869
998,1/14/2193,989-28-79-01991-4,107032-870
999,1/14/2193,989-28-79-86624-2,107032-871
1000,1/14/2193,989-28-79-22871-2,107032-872
1001,1/14/2193,989-28-79-05670-4,107032-873
1002,1/14/2193,989-28-79-05670-4,107032-874
1003,1/14/2193,989-28-79-69807-2,107032-875
1004,1/14/2193,989-28-79-05670-4,107032-876
1005,1/14/2193,989-28-79-69807-2,107032-877
1006,1/14/2193,989-28-229-9769-6,107032-878
1007,1/14/2193,989-28-229-7592-2,107032-879
1008,1/14/2193,989-28-229-1404-4,107032-880
1009,1/14/2193,989-28-229-7592-2,107032-881
1010,1/14/2193,989-28-229-9769-6,107032-882
1011,1/14/2193,989-28-229-0197-6,107032-883
1012,1/14/2193,989-28-229-1404-4,107032-884
1013,1/14/2193,989-28-79-55824-6,107032-885
1014,1/14/2193,989-28-79-13801-1,107032-886
1015,1/14/2193,989-28-79-23023-4,107032-887
1016,1/14/2193,989-28-79-74374-1,107032-888
1017,1/14/2193,989-28-79-13801-1,107032-889
1018,1/14/2193,989-28-79-13801-1,107032-890
1019,1/14/2193,989-28-79-40897-8,107032-891
1020,1/14/2193,989-28-79-71565-6,107032-892
1021,1/14/2193,989-28-79-74374-1,107032-893
1022,1/14/2193,989-28-79-13801-1,107032-894
1023,1/14/2193,989-28-79-71565-6,107032-895
1024,1/14/2193,989-28-79-51397-9,107032-896
1025,1/14/2193,989-28-79-13801-1,107032-897
1026,1/14/2193,989-28-79-71565-6,107032-898
1027,1/14/2193,989-28-79-68089-3,107032-899
1028,1/14/2193,989-28-79-40897-8,107032-900
1029,1/14/2193,989-28-79-23023-4,107032-901
1030,1/14/2193,989-28-3705-492-6,107032-902
1031,1/14/2193,989-28-3705-492-6,107032-903
1032,1/14/2193,989-28-3705-222-9,107032-904
1033,1/14/2193,989-28-3705-222-9,107032-905
1034,1/14/2193,989-28-3705-152-9,107032-906
1035,1/14/2193,989-28-3705-007-2,107032-906
1036,1/14/2193,989-28-79-55824-6,107032-907
1037,1/14/2193,989-28-79-23023-4,107032-908
1038,1/14/2193,989-28-79-13801-1,107032-908
1039,1/14/2193,989-28-79-23023-4,107032-909
1040,1/14/2193,989-28-79-36485-4,107032-909
1041,1/14/2193,989-28-3705-136-9,107032-910
1042,1/14/2193,989-28-79-36485-4,107032-910
1043,1/14/2193,989-28-79-74374-1,107032-910
1044,1/15/2193,989-28-79-82197-5,107032-914
1045,1/15/2193,989-28-3705-987-7,107033-911
1046,1/15/2193,989-28-79-45675-7,107033-912
1047,1/15/2193,989-28-79-45675-7,107033-913
1048,1/15/2193,989-28-79-07610-8,107033-915
1049,1/15/2193,989-28-79-82197-5,107033-916
1050,1/15/2193,989-28-79-45675-7,107033-917
1051,1/15/2193,989-28-79-30536-9,107033-918
1052,1/15/2193,989-28-79-21991-8,107033-919
1053,1/15/2193,989-28-654-0127-3,107033-920
1054,1/15/2193,989-28-79-82749-6,107033-921
1055,1/15/2193,989-28-79-13871-4,107033-922
1056,1/15/2193,989-28-79-82749-6,107033-923
1057,1/15/2193,989-28-79-82125-8,107033-924
1058,1/15/2193,989-28-79-13871-4,107033-925
1059,1/15/2193,989-28-79-13871-4,107033-926
1060,1/15/2193,989-28-79-05670-4,107033-927
1061,1/15/2193,989-28-79-82749-6,107033-928
1062,1/15/2193,989-28-79-13871-4,107033-929
1063,1/15/2193,989-28-79-69807-2,107033-930
1064,1/15/2193,989-28-79-82749-6,107033-931
